eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8
6.168661503458947593e+00,2.753279882991718441e+00,2.053669891781312540e+00,1.305325928691960291e+00,7.108169643810997584e-01,4.566798573289205798e-01,4.035322527736588394e-01,2.731907764796492333e-01
6.175364403861255624e+00,2.755587892766716784e+00,2.053873198556491086e+00,1.305814102702561597e+00,7.120862658315574301e-01,4.571095465228250387e-01,4.035816857291349424e-01,2.734000783655251010e-01
6.182079508907165177e+00,2.757898680041165118e+00,2.054077456032854077e+00,1.306309247502926318e+00,7.133576050933259083e-01,4.575394980728980654e-01,4.036293329055641865e-01,2.736113548661323058e-01
6.188806837399893013e+00,2.760212264604935850e+00,2.054282693846841035e+00,1.306811354630181610e+00,7.146309283683001112e-01,4.579697376085762883e-01,4.036751932187012115e-01,2.738245895511444150e-01
6.195546405609258400e+00,2.762528666128056809e+00,2.054488941626934739e+00,1.307320415701081817e+00,7.159061823728488649e-01,4.584002902210709274e-01,4.037192663830330708e-01,2.740397657309712742e-01
6.202298227281930920e+00,2.764847904153713287e+00,2.054696228978929007e+00,1.307836422413202637e+00,7.171833143330866855e-01,4.588311804621850176e-01,4.037615528998964032e-01,2.742568664708384119e-01
6.209062313652179199e+00,2.767169998091594252e+00,2.054904585471277745e+00,1.308359366546110403e+00,7.184622719800650703e-01,4.592624323434177369e-01,4.038020540450815710e-01,2.744758746048562847e-01
6.215838673453035312e+00,2.769494967211600489e+00,2.055114040620593219e+00,1.308889239962521378e+00,7.197430035448703078e-01,4.596940693353113172e-01,4.038407718559581250e-01,2.746967727500653211e-01
6.222627312928047161e+00,2.771822830637859614e+00,2.055324623877288648e+00,1.309426034609416867e+00,7.210254577536509002e-01,4.601261143670589138e-01,4.038777091181466328e-01,2.749195433204086880e-01
6.229428235843535333e+00,2.774153607343080807e+00,2.055536364611464162e+00,1.309969742519136116e+00,7.223095838225608301e-01,4.605585898263658828e-01,4.039128693517461954e-01,2.751441685406350590e-01
6.236241443501395310e+00,2.776487316143259942e+00,2.055749292098951297e+00,1.310520355810414372e+00,7.235953314526185620e-01,4.609915175594982428e-01,4.039462567971612295e-01,2.753706304600724852e-01
6.243066934752501851e+00,2.778823975692671588e+00,2.055963435507672354e+00,1.311077866689373650e+00,7.248826508245044264e-01,4.614249188716019190e-01,4.039778764005430012e-01,2.755989109662700942e-01
6.249904706010722677e+00,2.781163604479177209e+00,2.056178823884219575e+00,1.311642267450451538e+00,7.261714925932691855e-01,4.618588145271967371e-01,4.040077337988650652e-01,2.758289917984680928e-01
